state_fips,state_abbr,state,year,aqi_median,aqi_days,unnamed:_0,o3_mean,o3_1st_max_value,o3_1st_max_hour,o3_aqi,co_mean,co_1st_max_value,co_1st_max_hour,co_aqi,so2_mean,so2_1st_max_value,so2_1st_max_hour,so2_aqi,no2_mean,no2_1st_max_value,no2_1st_max_hour,no2_aqi,cardio_rate,resp_rate
41,OR,Oregon,2021,34.130434782608695,361.30434782608694,613192.5,0.024011150568181816,0.03238352272727273,11.372159090909092,30.27840909090909,0.16673619318181818,0.2911931818181818,5.8125,3.215909090909091,0.5154596761363637,0.8400568181818181,8.977272727272727,0.4289772727272727,6.677791204545454,14.213636363636363,11.681818181818182,13.0,28.359597826086954,
41,OR,Oregon,2022,33.56521739130435,333.7826086956522,641954.5,0.02270146944444445,0.030394444444444446,11.291666666666666,28.397222222222222,0.18263503611111112,0.2833333333333333,5.427777777777778,3.0861111111111112,0.5675509583333334,0.9022222222222223,10.036111111111111,0.46111111111111114,6.6857024111111105,13.749444444444444,12.133333333333333,12.55,28.359597826086954,
41,OR,Oregon,2023,35.38095238095238,361.0952380952381,660994.5,0.0266492625,0.033375,11.80625,30.85,0.15046469375,0.224375,4.51875,2.35625,0.5282415,0.778125,8.51875,0.31875,6.09098145,14.158750000000001,11.8625,12.98125,28.359597826086954,
42,PA,Pennsylvania,2010,48.69444444444444,334.8333333333333,267872.0,0.030978223873204556,0.043286280336800396,11.070331847449232,45.147102526002975,0.2700410133729569,0.3635958395245171,5.245666171371966,4.106983655274888,2.9272485557206536,6.804606240713224,9.768202080237742,9.488360574541852,10.93992120653789,23.11926696384349,12.05250123823675,21.673105497771175,39.89617910447761,
42,PA,Pennsylvania,2011,48.62162162162162,344.97297297297297,298327.0,0.027066771917060747,0.037331029465260096,11.179701709712623,37.024008730447434,0.23365736304110585,0.33004728992360854,5.35867588213896,3.7148053837759187,2.150631392870135,5.219752637322663,8.962895598399419,7.204437977446344,11.240657022917425,22.51473263004729,11.582393597671881,21.13532193524918,55.88019402985075,
42,PA,Pennsylvania,2012,48.54054054054054,356.5405405405405,329384.5,0.026885644492131613,0.03727432045779685,11.195278969957082,37.669170243204576,0.22389069420600857,0.3214949928469242,5.574034334763948,3.5954935622317596,2.1962478243919885,4.903397711015737,9.029327610872675,6.801144492131616,11.094888239270386,22.606258941344777,11.77181688125894,21.219241773962803,55.94381343283582,
42,PA,Pennsylvania,2013,46.921052631578945,359.8157894736842,362300.0,0.026946889585510274,0.03639045628700801,11.41483803552769,35.106931382793455,0.16680479693486588,0.24834552420759318,4.946011842563567,2.759317311041449,2.116958922675026,4.533263671194706,8.478927203065133,6.275862068965517,9.586508948798329,19.73382096830373,11.522117729014282,18.49355625217694,56.24243283582089,
42,PA,Pennsylvania,2014,47.23684210526316,359.2631578947368,396399.0,0.028155127055306428,0.0377045341305431,11.44145490782262,35.576980568011955,0.19092030493273543,0.28136522172396616,5.003487792725461,3.1464872944693574,2.2602956945690087,5.277877428998505,8.568510214250125,7.355256601893373,9.258746110612856,20.08046836073742,11.114598903836573,18.846038863976084,56.4509552238806,
42,PA,Pennsylvania,2015,46.972972972972975,361.0810810810811,428481.5,0.029708693508114854,0.038754681647940076,11.388264669163545,37.37827715355805,0.17400446254681648,0.24656679151061173,4.903870162297129,2.7559300873907615,1.360179073033708,4.3283395755305865,7.6491885143570535,6.111735330836455,7.00635972971286,16.102372034956304,10.598002496878902,15.205368289637953,56.72608208955224,
42,PA,Pennsylvania,2016,45.567567567567565,360.6756756756757,459952.0,0.0317292540913006,0.0398578811369509,11.236003445305771,38.81309216192937,0.11870482256675279,0.16847545219638244,3.599483204134367,1.8303186907838072,0.6773757286821706,2.155900086132644,5.971576227390181,2.9646856158484067,5.3592706597760555,12.680447889750216,10.144702842377262,11.98535745047373,57.00312686567164,
42,PA,Pennsylvania,2017,46.16216216216216,361.3783783783784,490845.0,0.02936324777006937,0.0377195242814668,11.154608523290387,35.531219028741326,0.11096966303270565,0.1651139742319128,4.42418235877106,1.7651139742319129,0.5585221546085233,1.7700693756194252,4.890981169474728,2.4202180376610505,4.993694263627354,12.338949454905848,9.437066402378592,11.684836471754211,57.22409701492538,
42,PA,Pennsylvania,2018,41.79487179487179,349.2564102564103,521150.5,0.027458766055045873,0.034808868501529054,11.31039755351682,32.79969418960245,0.11042643272171253,0.1620795107033639,4.319571865443425,1.7232415902140672,0.5038938348623853,1.6299694189602447,5.162079510703364,2.1896024464831805,3.9050407064220187,9.1651376146789,8.978593272171254,8.707951070336392,57.536679104477614,
42,PA,Pennsylvania,2019,42.05,351.875,551077.5,0.028922454545454543,0.036532828282828285,11.113636363636363,34.23737373737374,0.11871658333333333,0.17929292929292928,4.952020202020202,1.8888888888888888,0.34472533333333333,1.1184343434343433,4.724747474747475,1.3851010101010102,5.558720762626264,11.579292929292928,9.7739898989899,10.922979797979798,57.792276119402985,
42,PA,Pennsylvania,2020,40.425,357.0,583088.0,0.028833102040816325,0.036150631681243925,11.089407191448007,34.0242954324587,0.14053526627793975,0.1988338192419825,4.2517006802721085,2.1710398445092323,0.3061946472303207,0.8615160349854227,5.3615160349854225,0.9008746355685131,6.312509068027211,13.032264334305152,9.992225461613216,12.192419825072886,36.38172947761194,
42,PA,Pennsylvania,2021,43.6,343.2,613742.0,0.029749528781793842,0.03873360107095047,10.740294511378849,37.41633199464525,0.20853122891566267,0.27429718875502007,4.813922356091031,3.0147255689424366,0.44896396519410975,1.3540829986613119,6.981258366800535,1.499330655957162,7.4413505207496655,15.52784471218206,9.623828647925034,14.473895582329318,36.38172947761194,
42,PA,Pennsylvania,2022,43.275,329.6,642752.5,0.028929422330097085,0.03857362459546926,10.70388349514563,36.467637540453076,0.23223562216828478,0.30655339805825244,4.91747572815534,3.3689320388349513,0.4650478721682848,1.131957928802589,9.402912621359222,0.9385113268608414,7.904008025889968,16.650161812297732,11.352750809061488,15.300970873786408,36.38172947761194,
42,PA,Pennsylvania,2023,43.71052631578947,333.94736842105266,661420.5,0.03351626011560694,0.04254190751445087,11.070809248554914,41.73554913294798,0.2345356069364162,0.30823699421965317,4.735549132947977,3.401734104046243,0.4596556112716763,1.0072254335260116,8.841040462427745,0.7442196531791907,8.353900648843931,18.372543352601156,10.936416184971097,16.96242774566474,36.38172947761194,
44,RI,Rhode Island,2010,41.333333333333336,310.0,299767.5,0.03273074242424242,0.04246969696969697,10.363636363636363,44.06818181818182,0.1895784924242424,0.24924242424242424,5.037878787878788,2.606060606060606,0.1642305606060606,1.1818181818181819,6.8106060606060606,1.5303030303030303,5.383758893939394,12.159090909090908,10.537878787878787,11.431818181818182,28.971633333333333,
44,RI,Rhode Island,2011,42.666666666666664,314.6666666666667,299767.5,0.03273074242424242,0.04246969696969697,10.363636363636363,44.06818181818182,0.1895784924242424,0.24924242424242424,5.037878787878788,2.606060606060606,0.1642305606060606,1.1818181818181819,6.8106060606060606,1.5303030303030303,5.383758893939394,12.159090909090908,10.537878787878787,11.431818181818182,39.8666,
44,RI,Rhode Island,2012,43.0,342.6666666666667,330909.5,0.033163011811023616,0.04211417322834645,10.681102362204724,43.16535433070866,0.2214539094488189,0.2830708661417323,4.28740157480315,3.0039370078740157,0.6694367716535432,2.255511811023622,10.114173228346457,2.5196850393700787,6.300883523622047,13.788188976377953,11.39763779527559,12.562992125984252,39.5175,
44,RI,Rhode Island,2013,43.666666666666664,362.3333333333333,363911.5,0.031348892045454546,0.03936647727272727,10.619318181818182,37.85795454545455,0.22479740056818184,0.2963068181818182,4.931818181818182,3.178977272727273,0.7090699431818183,2.1193181818181817,9.948863636363637,2.3607954545454546,7.5742506249999995,16.334659090909092,11.767045454545455,14.991477272727273,39.4072,
44,RI,Rhode Island,2014,40.333333333333336,364.3333333333333,397581.5,0.03072321787709497,0.038329608938547484,10.569832402234637,36.187150837988824,0.23089682960893854,0.30027932960893855,4.888268156424581,3.2458100558659218,0.6311655754189944,1.6720670391061454,9.525139664804469,1.7318435754189945,7.308159533519553,15.85391061452514,11.139664804469273,14.516759776536313,39.2293,
44,RI,Rhode Island,2015,44.666666666666664,361.0,429462.5,0.030922866666666667,0.038941666666666666,10.811111111111112,37.516666666666666,0.23316516111111113,0.3119444444444444,5.727777777777778,3.3722222222222222,0.3439151833333333,0.9258333333333334,8.883333333333333,0.7388888888888889,7.640185122222222,16.890833333333333,11.558333333333334,15.53888888888889,39.1557,
44,RI,Rhode Island,2016,40.666666666666664,360.3333333333333,460716.0,0.03145180653950954,0.038850136239782014,10.940054495912806,37.41144414168937,0.2134594059945504,0.2790190735694823,4.389645776566757,2.9673024523160763,0.24983661035422342,0.6283378746594005,8.697547683923705,0.3215258855585831,6.630269874659401,14.445504087193461,10.460490463215258,13.1716621253406,38.8846,
